"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Age of Mother 9"	"Age of Mother 9 Code"	Births
	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	6391
	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	3030
	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	556
	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	34
	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	721
	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	4686
	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	7863
	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	6157
	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	2835
	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	586
	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	29
	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	777
	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	4815
	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	8211
	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	6408
	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	3029
	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	657
	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	38
	"Vermont"	"50"	"2007"	"2007"	"Female"	"F"	"15-19 years"	"15-19"	247
	"Vermont"	"50"	"2007"	"2007"	"Female"	"F"	"20-24 years"	"20-24"	754
	"Vermont"	"50"	"2007"	"2007"	"Female"	"F"	"25-29 years"	"25-29"	912
	"Vermont"	"50"	"2007"	"2007"	"Female"	"F"	"30-34 years"	"30-34"	782
	"Vermont"	"50"	"2007"	"2007"	"Female"	"F"	"35-39 years"	"35-39"	424
	"Vermont"	"50"	"2007"	"2007"	"Female"	"F"	"40-44 years"	"40-44"	89
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	"15-19 years"	"15-19"	245
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	"20-24 years"	"20-24"	759
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	"25-29 years"	"25-29"	952
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	"30-34 years"	"30-34"	780
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	"35-39 years"	"35-39"	463
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	"40-44 years"	"40-44"	94
	"Vermont"	"50"	"2008"	"2008"	"Female"	"F"	"15-19 years"	"15-19"	224
	"Vermont"	"50"	"2008"	"2008"	"Female"	"F"	"20-24 years"	"20-24"	729
	"Vermont"	"50"	"2008"	"2008"	"Female"	"F"	"25-29 years"	"25-29"	862
	"Vermont"	"50"	"2008"	"2008"	"Female"	"F"	"30-34 years"	"30-34"	770
	"Vermont"	"50"	"2008"	"2008"	"Female"	"F"	"35-39 years"	"35-39"	416
	"Vermont"	"50"	"2008"	"2008"	"Female"	"F"	"40-44 years"	"40-44"	83
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	"15-19 years"	"15-19"	248
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	"20-24 years"	"20-24"	743
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	"25-29 years"	"25-29"	947
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	"30-34 years"	"30-34"	829
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	"35-39 years"	"35-39"	402
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	"40-44 years"	"40-44"	72
	"Vermont"	"50"	"2009"	"2009"	"Female"	"F"	"15-19 years"	"15-19"	189
	"Vermont"	"50"	"2009"	"2009"	"Female"	"F"	"20-24 years"	"20-24"	655
	"Vermont"	"50"	"2009"	"2009"	"Female"	"F"	"25-29 years"	"25-29"	841
	"Vermont"	"50"	"2009"	"2009"	"Female"	"F"	"30-34 years"	"30-34"	760
	"Vermont"	"50"	"2009"	"2009"	"Female"	"F"	"35-39 years"	"35-39"	371
	"Vermont"	"50"	"2009"	"2009"	"Female"	"F"	"40-44 years"	"40-44"	94
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	"15-19 years"	"15-19"	204
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	"20-24 years"	"20-24"	751
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	"25-29 years"	"25-29"	894
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	"30-34 years"	"30-34"	823
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	"35-39 years"	"35-39"	416
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	"40-44 years"	"40-44"	93
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	"15-19 years"	"15-19"	180
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	"20-24 years"	"20-24"	649
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	"25-29 years"	"25-29"	805
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	"30-34 years"	"30-34"	835
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	"35-39 years"	"35-39"	392
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	"40-44 years"	"40-44"	88
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	"15-19 years"	"15-19"	221
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	"20-24 years"	"20-24"	706
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	"25-29 years"	"25-29"	920
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	"30-34 years"	"30-34"	908
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	"35-39 years"	"35-39"	408
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	"40-44 years"	"40-44"	95
	"Vermont"	"50"	"2011"	"2011"	"Female"	"F"	"15-19 years"	"15-19"	166
	"Vermont"	"50"	"2011"	"2011"	"Female"	"F"	"20-24 years"	"20-24"	655
	"Vermont"	"50"	"2011"	"2011"	"Female"	"F"	"25-29 years"	"25-29"	806
	"Vermont"	"50"	"2011"	"2011"	"Female"	"F"	"30-34 years"	"30-34"	831
	"Vermont"	"50"	"2011"	"2011"	"Female"	"F"	"35-39 years"	"35-39"	406
	"Vermont"	"50"	"2011"	"2011"	"Female"	"F"	"40-44 years"	"40-44"	82
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	"15-19 years"	"15-19"	209
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	"20-24 years"	"20-24"	705
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	"25-29 years"	"25-29"	899
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	"30-34 years"	"30-34"	831
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	"35-39 years"	"35-39"	373
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	"40-44 years"	"40-44"	94
	"Vermont"	"50"	"2012"	"2012"	"Female"	"F"	"15-19 years"	"15-19"	182
	"Vermont"	"50"	"2012"	"2012"	"Female"	"F"	"20-24 years"	"20-24"	653
	"Vermont"	"50"	"2012"	"2012"	"Female"	"F"	"25-29 years"	"25-29"	801
	"Vermont"	"50"	"2012"	"2012"	"Female"	"F"	"30-34 years"	"30-34"	791
	"Vermont"	"50"	"2012"	"2012"	"Female"	"F"	"35-39 years"	"35-39"	373
	"Vermont"	"50"	"2012"	"2012"	"Female"	"F"	"40-44 years"	"40-44"	87
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	"15-19 years"	"15-19"	179
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	"20-24 years"	"20-24"	650
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	"25-29 years"	"25-29"	925
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	"30-34 years"	"30-34"	893
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	"35-39 years"	"35-39"	396
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	"40-44 years"	"40-44"	69
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	"15-19 years"	"15-19"	138
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	"20-24 years"	"20-24"	568
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	"25-29 years"	"25-29"	779
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	"30-34 years"	"30-34"	817
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	"35-39 years"	"35-39"	421
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	"40-44 years"	"40-44"	97
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	"15-19 years"	"15-19"	179
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	"20-24 years"	"20-24"	667
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	"25-29 years"	"25-29"	897
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	"30-34 years"	"30-34"	900
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	"35-39 years"	"35-39"	413
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	"40-44 years"	"40-44"	77
	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	"15-19 years"	"15-19"	165
	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	"20-24 years"	"20-24"	565
	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	"25-29 years"	"25-29"	831
	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	"30-34 years"	"30-34"	890
	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	"35-39 years"	"35-39"	411
	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	"40-44 years"	"40-44"	81
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	"15-19 years"	"15-19"	142
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	"20-24 years"	"20-24"	649
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	"25-29 years"	"25-29"	904
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	"30-34 years"	"30-34"	943
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	"35-39 years"	"35-39"	432
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	"40-44 years"	"40-44"	98
	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	"15-19 years"	"15-19"	112
	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	"20-24 years"	"20-24"	504
	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	"25-29 years"	"25-29"	811
	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	"30-34 years"	"30-34"	883
	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	"35-39 years"	"35-39"	455
	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	"40-44 years"	"40-44"	66
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	"15-19 years"	"15-19"	133
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	"20-24 years"	"20-24"	570
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	"25-29 years"	"25-29"	900
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	"30-34 years"	"30-34"	911
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	"35-39 years"	"35-39"	474
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	"40-44 years"	"40-44"	70
	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	"15-19 years"	"15-19"	100
	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	"20-24 years"	"20-24"	503
	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	"25-29 years"	"25-29"	818
	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	"30-34 years"	"30-34"	836
	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	"35-39 years"	"35-39"	457
	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	"40-44 years"	"40-44"	81
	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	"15-19 years"	"15-19"	113
	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	"20-24 years"	"20-24"	515
	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	"25-29 years"	"25-29"	816
	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	"30-34 years"	"30-34"	935
	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	"35-39 years"	"35-39"	488
	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	"40-44 years"	"40-44"	82
	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"15-19 years"	"15-19"	104
	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"20-24 years"	"20-24"	469
	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"25-29 years"	"25-29"	786
	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	860
	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	463
	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	94
	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"15-19 years"	"15-19"	102
	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"20-24 years"	"20-24"	427
	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"25-29 years"	"25-29"	862
	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	932
	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	458
	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	85
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"15-19 years"	"15-19"	96
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"20-24 years"	"20-24"	403
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"25-29 years"	"25-29"	774
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"30-34 years"	"30-34"	858
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"35-39 years"	"35-39"	445
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"40-44 years"	"40-44"	82
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	86
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	445
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	780
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	895
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	476
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	79
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	71
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	399
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	728
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	887
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	415
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	98
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	81
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	403
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	776
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	915
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	466
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	101
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	"Under 15 years"	"15"	57
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	"15-19 years"	"15-19"	4499
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	"20-24 years"	"20-24"	12723
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	"25-29 years"	"25-29"	14619
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	"30-34 years"	"30-34"	12754
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	"35-39 years"	"35-39"	6974
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	"40-44 years"	"40-44"	1463
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	"45-49 years"	"45-49"	77
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	"Under 15 years"	"15"	62
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	"15-19 years"	"15-19"	4701
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	"20-24 years"	"20-24"	13029
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	"25-29 years"	"25-29"	15451
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	"30-34 years"	"30-34"	13432
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	"35-39 years"	"35-39"	7413
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	"40-44 years"	"40-44"	1509
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	"45-49 years"	"45-49"	106
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	"Under 15 years"	"15"	52
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	"15-19 years"	"15-19"	4449
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	"20-24 years"	"20-24"	12217
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	"25-29 years"	"25-29"	14561
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	"30-34 years"	"30-34"	12664
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	"35-39 years"	"35-39"	6818
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	"40-44 years"	"40-44"	1515
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	"45-49 years"	"45-49"	105
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	"50 years and over"	"50+"	10
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	"Under 15 years"	"15"	53
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	"15-19 years"	"15-19"	4352
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	"20-24 years"	"20-24"	12628
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	"25-29 years"	"25-29"	15022
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	"30-34 years"	"30-34"	13346
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	"35-39 years"	"35-39"	7131
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	"40-44 years"	"40-44"	1656
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	"45-49 years"	"45-49"	101
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	"Under 15 years"	"15"	66
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	"15-19 years"	"15-19"	3997
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	"20-24 years"	"20-24"	11823
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	"25-29 years"	"25-29"	14208
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	"30-34 years"	"30-34"	12916
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	"35-39 years"	"35-39"	6733
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	"40-44 years"	"40-44"	1450
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	"45-49 years"	"45-49"	111
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	"Under 15 years"	"15"	40
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	"15-19 years"	"15-19"	4231
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	"20-24 years"	"20-24"	12252
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	"25-29 years"	"25-29"	14947
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	"30-34 years"	"30-34"	13491
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	"35-39 years"	"35-39"	7036
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	"40-44 years"	"40-44"	1620
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	"45-49 years"	"45-49"	127
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	"Under 15 years"	"15"	33
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	"15-19 years"	"15-19"	3561
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	"20-24 years"	"20-24"	11212
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	"25-29 years"	"25-29"	14010
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	"30-34 years"	"30-34"	13158
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	"35-39 years"	"35-39"	6482
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	"40-44 years"	"40-44"	1560
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	"45-49 years"	"45-49"	114
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	"Under 15 years"	"15"	38
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	"15-19 years"	"15-19"	3813
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	"20-24 years"	"20-24"	11664
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	"25-29 years"	"25-29"	14897
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	"30-34 years"	"30-34"	13736
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	"35-39 years"	"35-39"	6986
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	"40-44 years"	"40-44"	1604
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	"45-49 years"	"45-49"	118
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	"Under 15 years"	"15"	21
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	"15-19 years"	"15-19"	3192
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	"20-24 years"	"20-24"	10753
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	"25-29 years"	"25-29"	14195
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	"30-34 years"	"30-34"	13439
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	"35-39 years"	"35-39"	6718
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	"40-44 years"	"40-44"	1616
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	"45-49 years"	"45-49"	122
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	"Under 15 years"	"15"	36
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	"15-19 years"	"15-19"	3332
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	"20-24 years"	"20-24"	11337
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	"25-29 years"	"25-29"	14827
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	"30-34 years"	"30-34"	14255
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	"35-39 years"	"35-39"	7030
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	"40-44 years"	"40-44"	1646
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	"45-49 years"	"45-49"	121
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	"Under 15 years"	"15"	37
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	"15-19 years"	"15-19"	2905
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	"20-24 years"	"20-24"	10800
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	"25-29 years"	"25-29"	14147
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	"30-34 years"	"30-34"	14076
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	"35-39 years"	"35-39"	6645
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	"40-44 years"	"40-44"	1583
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	"45-49 years"	"45-49"	99
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	"Under 15 years"	"15"	33
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	"15-19 years"	"15-19"	3171
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	"20-24 years"	"20-24"	11021
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	"25-29 years"	"25-29"	14854
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	"30-34 years"	"30-34"	14690
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	"35-39 years"	"35-39"	7175
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	"40-44 years"	"40-44"	1653
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	"45-49 years"	"45-49"	113
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	"Under 15 years"	"15"	18
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	"15-19 years"	"15-19"	2562
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	"20-24 years"	"20-24"	10181
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	"25-29 years"	"25-29"	14096
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	"30-34 years"	"30-34"	14311
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	"35-39 years"	"35-39"	6815
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	"40-44 years"	"40-44"	1606
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	"45-49 years"	"45-49"	110
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	"50 years and over"	"50+"	12
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	"Under 15 years"	"15"	17
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	"15-19 years"	"15-19"	2738
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	"20-24 years"	"20-24"	10817
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	"25-29 years"	"25-29"	14840
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	"30-34 years"	"30-34"	15058
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	"35-39 years"	"35-39"	7198
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	"40-44 years"	"40-44"	1641
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	"45-49 years"	"45-49"	119
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	"Under 15 years"	"15"	17
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	"15-19 years"	"15-19"	2392
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	"20-24 years"	"20-24"	9929
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	"25-29 years"	"25-29"	14296
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	"30-34 years"	"30-34"	14848
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	"35-39 years"	"35-39"	7367
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	"40-44 years"	"40-44"	1563
