"Notes"	"Infant Delivery Weight 14"	"Infant Delivery Weight 14 Code"	"Delivery Method"	"Delivery Method Code"	"LMP Gestational Age 10"	"LMP Gestational Age 10 Code"	"Plurality or Multiple Birth"	"Plurality or Multiple Birth Code"	"Standard Residence States"	"Standard Residence States Code"	Fetal Deaths	Percent of Total Deaths
	"4000 - 4499 grams"	"11"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	13	0.00
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"California"	"06"	21	0.01
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Florida"	"12"	17	0.01
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Georgia"	"13"	16	0.01
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"New York"	"36"	13	0.00
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Texas"	"48"	12	0.00
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	32	0.01
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Florida"	"12"	10	0.00
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Georgia"	"13"	12	0.00
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	12	0.00
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Ohio"	"39"	10	0.00
	"4500 - 4999 grams"	"12"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Texas"	"48"	23	0.01
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"Alabama"	"01"	10	0.00
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"California"	"06"	24	0.01
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"Florida"	"12"	17	0.01
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"Texas"	"48"	20	0.01
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Alabama"	"01"	11	0.00
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Arizona"	"04"	10	0.00
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	41	0.01
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Florida"	"12"	28	0.01
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Georgia"	"13"	23	0.01
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Indiana"	"18"	13	0.00
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Michigan"	"26"	10	0.00
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	10	0.00
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"North Carolina"	"37"	19	0.01
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Tennessee"	"47"	13	0.00
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Texas"	"48"	15	0.00
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Virginia"	"51"	10	0.00
	"4500 - 4999 grams"	"12"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Washington"	"53"	12	0.00
	"5000 - 8165 grams"	"13"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"California"	"06"	14	0.00
	"5000 - 8165 grams"	"13"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	15	0.00
	"5000 - 8165 grams"	"13"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	10	0.00
	"5000 - 8165 grams"	"13"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"California"	"06"	18	0.01
	"5000 - 8165 grams"	"13"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"Florida"	"12"	15	0.00
	"5000 - 8165 grams"	"13"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	36	0.01
	"5000 - 8165 grams"	"13"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Florida"	"12"	18	0.01
	"5000 - 8165 grams"	"13"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Georgia"	"13"	12	0.00
	"5000 - 8165 grams"	"13"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Mississippi"	"28"	10	0.00
	"5000 - 8165 grams"	"13"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	10	0.00
	"5000 - 8165 grams"	"13"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Texas"	"48"	18	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Alabama"	"01"	46	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Alaska"	"02"	27	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Arizona"	"04"	60	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Arkansas"	"05"	29	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"California"	"06"	130	0.04
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Colorado"	"08"	59	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Connecticut"	"09"	45	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Florida"	"12"	151	0.05
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Georgia"	"13"	527	0.17
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Idaho"	"16"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Illinois"	"17"	227	0.07
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Indiana"	"18"	93	0.03
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Iowa"	"19"	24	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Kentucky"	"21"	13	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Louisiana"	"22"	35	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Maine"	"23"	18	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Maryland"	"24"	71	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Massachusetts"	"25"	26	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Michigan"	"26"	63	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Minnesota"	"27"	37	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Mississippi"	"28"	32	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Missouri"	"29"	63	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Nebraska"	"31"	19	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Nevada"	"32"	41	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"New Jersey"	"34"	167	0.05
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"New York"	"36"	937	0.30
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"North Carolina"	"37"	110	0.04
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Ohio"	"39"	111	0.04
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Oklahoma"	"40"	52	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Oregon"	"41"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Pennsylvania"	"42"	353	0.11
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"South Carolina"	"45"	31	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Tennessee"	"47"	19	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Texas"	"48"	311	0.10
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Utah"	"49"	65	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Virginia"	"51"	456	0.15
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Washington"	"53"	197	0.06
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"West Virginia"	"54"	34	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Single"	"1"	"Wisconsin"	"55"	19	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"California"	"06"	17	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Florida"	"12"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Georgia"	"13"	49	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Illinois"	"17"	26	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"New Jersey"	"34"	16	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"New York"	"36"	114	0.04
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"North Carolina"	"37"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Ohio"	"39"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Pennsylvania"	"42"	19	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Texas"	"48"	38	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Virginia"	"51"	33	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Twin"	"2"	"Washington"	"53"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"20-23 weeks"	"03"	"Triplet"	"3"	"New York"	"36"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Alabama"	"01"	16	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Arizona"	"04"	15	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"California"	"06"	52	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Colorado"	"08"	24	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Connecticut"	"09"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Florida"	"12"	51	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Georgia"	"13"	153	0.05
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Illinois"	"17"	85	0.03
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Indiana"	"18"	48	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Iowa"	"19"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Louisiana"	"22"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Maryland"	"24"	19	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Massachusetts"	"25"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Michigan"	"26"	25	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Minnesota"	"27"	17	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Missouri"	"29"	23	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Nevada"	"32"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"New Jersey"	"34"	33	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"New Mexico"	"35"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"New York"	"36"	363	0.12
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"North Carolina"	"37"	40	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Ohio"	"39"	60	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Oklahoma"	"40"	24	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Pennsylvania"	"42"	89	0.03
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Texas"	"48"	111	0.04
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Utah"	"49"	17	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Virginia"	"51"	148	0.05
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Washington"	"53"	59	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"West Virginia"	"54"	14	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Wisconsin"	"55"	16	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"New York"	"36"	16	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Pennsylvania"	"42"	13	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"California"	"06"	24	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Colorado"	"08"	14	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Florida"	"12"	21	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Georgia"	"13"	82	0.03
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Illinois"	"17"	75	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Indiana"	"18"	18	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Louisiana"	"22"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Michigan"	"26"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Missouri"	"29"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"New Jersey"	"34"	23	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"New York"	"36"	194	0.06
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"North Carolina"	"37"	15	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Ohio"	"39"	24	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Oklahoma"	"40"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Pennsylvania"	"42"	65	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Texas"	"48"	62	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Utah"	"49"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Virginia"	"51"	97	0.03
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Washington"	"53"	28	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"West Virginia"	"54"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Twin"	"2"	"New York"	"36"	13	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Twin"	"2"	"Pennsylvania"	"42"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"California"	"06"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Colorado"	"08"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Florida"	"12"	15	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Georgia"	"13"	49	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Illinois"	"17"	96	0.03
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Indiana"	"18"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Missouri"	"29"	17	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"New Jersey"	"34"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"New York"	"36"	172	0.06
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"North Carolina"	"37"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Ohio"	"39"	29	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Oklahoma"	"40"	18	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Pennsylvania"	"42"	57	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Texas"	"48"	41	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Utah"	"49"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Virginia"	"51"	84	0.03
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Washington"	"53"	21	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Twin"	"2"	"New York"	"36"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"California"	"06"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Georgia"	"13"	14	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Illinois"	"17"	28	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"New York"	"36"	55	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Ohio"	"39"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Pennsylvania"	"42"	22	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Texas"	"48"	12	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Virginia"	"51"	22	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Colorado"	"08"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Florida"	"12"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Georgia"	"13"	41	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Illinois"	"17"	78	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Nevada"	"32"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"New Jersey"	"34"	13	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"New York"	"36"	127	0.04
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Ohio"	"39"	28	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Pennsylvania"	"42"	62	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Texas"	"48"	34	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Virginia"	"51"	86	0.03
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Washington"	"53"	31	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"40 weeks"	"09"	"Single"	"1"	"Illinois"	"17"	17	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"40 weeks"	"09"	"Single"	"1"	"New York"	"36"	22	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"40 weeks"	"09"	"Single"	"1"	"Virginia"	"51"	16	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"40 weeks"	"09"	"Single"	"1"	"Washington"	"53"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"41 weeks"	"10"	"Single"	"1"	"New York"	"36"	16	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"42 or more weeks"	"11"	"Single"	"1"	"New York"	"36"	33	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"42 or more weeks"	"11"	"Single"	"1"	"Virginia"	"51"	14	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Unknown or Not Stated"	"12"	"Single"	"1"	"California"	"06"	21	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Unknown or Not Stated"	"12"	"Single"	"1"	"Florida"	"12"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Unknown or Not Stated"	"12"	"Single"	"1"	"Ohio"	"39"	11	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Unknown or Not Stated"	"12"	"Single"	"1"	"Texas"	"48"	32	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Unknown or Not Stated"	"12"	"Single"	"1"	"Washington"	"53"	10	0.00
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Alabama"	"01"	66	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Alaska"	"02"	23	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Arizona"	"04"	56	0.02
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Arkansas"	"05"	37	0.01
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	440	0.14
	"Unknown or Not stated"	"14"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Colorado"	"08"	238	0.08
